crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
false,1014.7816749356788,0.75,false,1.0,32.21529126779932,125.64285714285714,30.840291267799316,30.840291267799316,42,0,0.0,40038,pftdpw,0,,distance
false,230.79760217107278,0.75,false,1.0,30.773013622809703,127.2,29.6855136228097,28.78179973722671,10,0,0.6302494097246091,40039,pftdpw,1,10,lane
false,756.7423043031318,0.75,false,1.0,29.67616879620125,128.88235294117646,26.444551149142406,25.65135938553118,34,0,0.18402591023557577,40040,pftdpw,1,34,lane
false,1018.5601802028847,0.75,false,1.0,33.95200600676282,124.725,29.920756006762808,29.920756006762808,40,0,0.0,40041,pftdpw,0,,distance
false,804.3994768070137,0.75,false,1.0,31.545077521843673,124.61764705882354,29.471548110078956,26.77295089078229,34,0,0.18402591023557577,40042,pftdpw,1,34,lane
false,842.8121011468385,0.75,false,1.0,29.572354426204857,132.3684210526316,27.43090705778382,27.137381483188523,38,0,0.14989025404881542,40043,pftdpw,1,38,lane
false,707.7338245716404,0.75,false,1.0,31.45483664762846,127.83333333333333,29.71733664762848,28.623956516444277,30,0,0.2259355409925655,40044,pftdpw,1,30,lane
false,556.8607914975878,0.75,false,1.0,28.556963666542963,129.8846153846154,22.23965597423527,22.23965597423527,26,0,0.27738957312183365,40045,pftdpw,1,26,lane
false,705.9940231815592,0.75,false,1.0,24.771720111633655,136.52631578947367,18.682904322159978,18.682904322159978,38,0,0.14989025404881542,40046,pftdpw,1,38,lane
false,430.3512548273278,0.75,false,1.0,30.200088058058093,127.63157894736842,28.28561437384758,26.94730962988433,19,0,0.3972143184582181,40047,pftdpw,1,19,lane
false,582.3499244545274,0.75,false,1.0,24.264580185605308,141.5625,16.026298935605304,16.026298935605304,32,0,0.20390682574579033,40048,pftdpw,1,32,lane
false,1001.9629493795537,0.75,false,1.0,31.808347599350913,124.19047619047619,29.78156188506523,29.78156188506523,42,0,0.0,40049,pftdpw,0,,distance
false,1010.7371018714899,0.75,false,1.0,24.9564716511479,141.96296296296296,15.838416095592358,15.838416095592358,54,0,0.0,40050,pftdpw,0,,distance
false,285.02493165539283,0.75,false,1.0,31.669436850599205,124.16666666666667,28.950686850599197,25.96211937372079,12,0,0.5688000922764596,40051,pftdpw,1,12,lane
false,1003.5995405106275,0.75,false,1.0,33.45331801702092,127.125,31.381443017020885,30.395388397375513,40,0,0.0,40052,pftdpw,0,,distance
false,435.59182166215777,0.75,false,1.0,24.199545647897654,135.79166666666666,16.574545647897637,16.574545647897637,24,0,0.30735686772502346,40053,pftdpw,1,24,lane
false,720.7504632362978,0.75,false,1.0,30.03126930151241,131.4375,25.542988051512395,25.346241036590936,32,0,0.20390682574579033,40054,pftdpw,1,32,lane
false,946.483825141789,0.75,false,1.0,31.549460838059634,129.45,29.543210838059657,28.0255704584576,40,0,0.1352759542790559,40055,pftdpw,1,40,lane
false,507.4606255955947,0.75,false,1.0,22.55380558202643,140.86666666666667,16.90380558202643,16.90380558202643,30,0,0.2259355409925655,40056,pftdpw,1,30,lane
false,1012.2464934929754,0.75,false,1.0,34.60671772625557,124.25641025641026,31.86633311087094,30.20075476067314,39,0,0.0,40057,pftdpw,0,,distance
false,675.606228042379,0.75,false,1.0,31.06235531229329,126.13793103448276,29.174424277810516,27.693768956410374,29,0,0.2378268852553321,40058,pftdpw,1,29,lane
false,767.8233380224531,0.75,false,1.0,31.992639084268877,126.65625,30.3520140842689,27.47735172494196,32,0,0.20390682574579033,40059,pftdpw,1,32,lane
false,1000.8759493654796,0.75,false,1.0,31.034913158619524,128.65116279069767,28.915727112107916,27.94037311625209,43,0,0.0,40060,pftdpw,0,,distance
false,990.2576421820033,0.75,false,1.0,30.705663323472972,128.58139534883722,28.70857030021714,27.865035832781647,43,0,0.11598222130000553,40061,pftdpw,1,43,lane
false,1010.620190587456,0.75,false,1.0,32.86569725487662,124.95121951219512,31.96935579146195,30.13322105613025,41,0,0.0,40062,pftdpw,0,,distance
false,1014.7508614238754,0.75,false,1.0,32.21431306107541,128.11904761904762,30.83038448964686,30.36443361661306,42,0,0.0,40063,pftdpw,0,,distance
false,1021.6659213174426,0.75,false,1.0,32.4338387719823,130.6904761904762,30.799910200553697,29.20620115829321,42,0,0.0,40064,pftdpw,0,,distance
false,601.3817776075796,0.75,false,1.0,32.073694805737574,127.52,31.128694805737588,29.062101717546255,25,0,0.2919890243387723,40065,pftdpw,1,25,lane
false,182.36384091898864,0.75,false,1.0,30.39397348649811,127.625,29.315848486498105,27.146597785120484,8,0,0.6983372960937497,40066,pftdpw,1,8,lane
false,572.1098182669986,0.75,false,1.0,33.16578656620281,122.78260869565217,31.356003957507163,28.696413444352267,23,0,0.3235335449737089,40067,pftdpw,1,23,lane
false,276.1793705902159,0.75,false,1.0,33.4762873442686,122.0909090909091,32.55583279881405,30.75057826338257,11,0,0.5987369392383786,40068,pftdpw,1,11,lane
false,904.8842716396899,0.75,false,1.0,24.62270126910721,143.44897959183675,17.015558411964378,17.015558411964378,49,0,0.0852575903343082,40069,pftdpw,1,49,lane
false,488.57612157449887,0.75,false,1.0,29.610674034818114,135.4090909090909,26.832264943909003,26.150860986843323,22,0,0.34056162628811465,40070,pftdpw,1,22,lane
false,585.6586210820432,0.75,false,1.0,30.03377544010478,127.6923076923077,29.05300620933555,26.334727019623926,26,1,0.0,40071,pftdpw,1,26,lane
false,632.3834977311275,0.75,false,1.0,30.11349989195845,132.32142857142858,28.841178463387024,27.596874857256598,28,0,0.25034408974245487,40072,pftdpw,1,28,lane
false,570.7334573088559,0.75,false,1.0,30.43911772313898,124.28,28.474117723138967,27.98305707009642,25,0,0.2919890243387723,40073,pftdpw,1,25,lane
false,643.3009626372191,0.75,false,1.0,24.506703338560726,137.65714285714284,15.785274767132172,15.785274767132172,35,0,0.17482461472379698,40074,pftdpw,1,35,lane
false,1002.4163374838995,0.75,false,1.0,23.044053735262057,144.3448275862069,17.005260631813805,17.005260631813805,58,0,0.0,40075,pftdpw,0,,distance
false,955.4064963471302,0.75,false,1.0,26.53906934297584,133.95833333333334,16.726569342975857,16.726569342975857,48,0,0.08974483193085074,40076,pftdpw,1,48,lane
false,602.3694853844873,0.75,false,1.0,30.89074284023012,128.19230769230768,29.015742840230125,28.80986083966342,26,0,0.27738957312183365,40077,pftdpw,1,26,lane
false,597.78882875825,0.75,false,1.0,22.140326991046297,142.22222222222223,16.150743657712965,16.150743657712965,36,0,0.16608338398760714,40078,pftdpw,1,36,lane
false,488.39775713073374,0.75,false,1.0,29.599864068529318,134.0,27.639636795802033,25.76732569960512,22,0,0.34056162628811465,40079,pftdpw,1,22,lane
false,801.8475894509401,0.75,false,1.0,26.728252981698002,133.1,17.868877981697985,17.868877981697985,40,0,0.1352759542790559,40080,pftdpw,1,40,lane
false,830.9330175964001,0.75,false,1.0,22.61042224752109,142.16326530612244,16.771136533235385,16.771136533235385,49,0,0.0852575903343082,40081,pftdpw,1,49,lane
false,525.6684206775416,0.75,false,1.0,29.20380114875231,125.875,26.59442614875232,26.59442614875232,24,0,0.30735686772502346,40082,pftdpw,1,24,lane
false,576.413625548981,0.75,false,1.0,30.74206002927899,131.2,28.177060029278998,28.171445623208797,25,0,0.2919890243387723,40083,pftdpw,1,25,lane
false,658.105521448514,0.75,false,1.0,30.25772512406961,129.41379310344828,28.731863055104085,28.575413937796274,29,0,0.2378268852553321,40084,pftdpw,1,29,lane
false,943.5570822672022,0.75,false,1.0,34.00205701863792,130.02702702702703,32.664219180800096,28.94854914527798,37,0,0.15777921478822676,40085,pftdpw,1,37,lane
false,657.7533251950166,0.75,false,1.0,30.241532192874327,132.13793103448276,26.95704943425362,26.95704943425362,29,0,0.2378268852553321,40086,pftdpw,1,29,lane
false,1005.9175994873892,0.75,false,1.0,29.157031869199688,125.73913043478261,16.97768404311273,16.97768404311273,46,0,0.0,40087,pftdpw,0,,distance
false,1003.0305418532938,0.75,false,1.0,30.394864904645267,122.86363636363636,27.471569450099835,27.398236045839163,44,0,0.11018311023500525,40088,pftdpw,1,44,distance
false,448.02441054602207,0.75,false,1.0,31.440309512001548,128.52631578947367,28.617941090948925,26.905654927877265,19,2,-0.5133420832795047,40089,pftdpw,1,19,lane
false,1014.4141973411257,0.75,false,1.0,32.20362531241669,121.9047619047619,29.828625312416705,29.828625312416705,42,0,0.0,40090,pftdpw,0,,distance
false,691.0364424534265,0.75,false,1.0,27.099468331506923,136.2941176470588,16.09211539033045,16.09211539033045,34,0,0.18402591023557577,40091,pftdpw,1,34,lane
false,1013.1685137985943,0.75,false,1.0,32.16407980312998,123.45238095238095,30.146222660272812,29.899307225926307,42,0,0.0,40092,pftdpw,0,,distance
false,421.06621107320706,0.75,false,1.0,24.409635424533743,132.04347826086956,16.942244120185904,16.942244120185904,23,0,0.3235335449737089,40093,pftdpw,1,23,lane
false,460.3735177554504,0.75,false,1.0,29.230064619393676,131.85714285714286,25.122921762250805,25.122921762250805,21,0,0.35848592240854177,40094,pftdpw,1,21,lane
false,382.4045595055803,0.75,false,1.0,24.279654571782878,137.57142857142858,16.779654571782864,16.779654571782864,21,0,0.35848592240854177,40095,pftdpw,1,21,lane
false,1020.800588669252,0.75,false,1.0,31.65273143160471,127.74418604651163,28.42598724555822,27.387432585162202,43,0,0.0,40096,pftdpw,0,,distance
false,386.93766796698196,0.75,false,1.0,25.79584453113213,137.3,18.46459453113213,18.46459453113213,20,0,0.37735360253530714,40097,pftdpw,1,20,lane
false,991.1097981283267,0.75,false,1.0,33.884095662506894,125.35897435897436,31.25909566250688,27.827801702293247,39,0,0.14239574134637464,40098,pftdpw,1,39,lane
false,924.5607975229484,0.75,false,1.0,31.608916154630716,127.15384615384616,30.041608462323047,30.041608462323047,39,0,0.14239574134637464,40099,pftdpw,1,39,lane
false,634.8967073353318,0.75,false,1.0,32.55880550437599,124.96153846153847,30.727074735145216,27.19372407864444,26,0,0.27738957312183365,40100,pftdpw,1,26,lane
false,728.3287492006136,0.75,false,1.0,31.325967707553275,129.19354838709677,30.05580641723069,28.034441585438927,31,0,0.2146387639429372,40101,pftdpw,1,31,lane
false,847.2493652562106,0.75,false,1.0,24.557952616122044,137.41304347826087,16.446539572643772,16.446539572643772,46,0,0.09944025698709223,40102,pftdpw,1,46,lane
false,574.1067158598102,0.75,false,1.0,34.79434641574607,129.27272727272728,33.66934641574607,28.98183980610018,22,0,0.34056162628811465,40103,pftdpw,1,22,lane
false,1007.6282216556596,0.75,false,1.0,31.24428594281115,128.1860465116279,29.142541756764643,29.142541756764643,43,0,0.0,40104,pftdpw,0,,distance
false,1000.2890111709149,0.75,false,1.0,33.3429670390305,126.65,29.22734203903051,26.970864533799634,40,1,-0.03954866044474109,40105,pftdpw,1,40,distance
false,811.2547425193103,0.75,false,1.0,30.904942572164202,125.65714285714286,29.276371143592776,28.975424018401476,35,0,0.17482461472379698,40106,pftdpw,1,35,lane
false,1007.9605619994902,0.75,false,1.0,30.544259454530007,126.86363636363636,27.3482367272573,27.3482367272573,44,0,0.0,40107,pftdpw,0,,distance
false,998.4578078399792,0.75,false,1.0,35.03360729263085,123.55263157894737,30.178344134736122,28.142880446920465,38,0,0.14989025404881542,40108,pftdpw,1,38,lane
false,370.0388199828606,0.75,false,1.0,32.892339554032056,129.53333333333333,27.44233955403204,27.44233955403204,15,0,0.48767497911552943,40109,pftdpw,1,15,lane
false,835.9509648072225,0.75,false,1.0,34.831290200300934,127.375,32.54613395030091,28.45832279971545,32,1,0.0,40110,pftdpw,1,32,lane
false,548.064452154903,0.75,false,1.0,28.105869341277078,127.96153846153847,18.50010011050785,18.50010011050785,26,0,0.27738957312183365,40111,pftdpw,1,26,lane
false,1021.4511009684917,0.75,false,1.0,30.95306366571187,125.93181818181819,28.9587454838937,27.569143963876762,44,0,0.0,40112,pftdpw,0,,distance
false,1003.0565400075719,0.75,false,1.0,29.07410260891513,135.32608695652175,17.34312434804555,17.34312434804555,46,0,0.0,40113,pftdpw,0,,distance
false,1001.7835916038727,0.75,false,1.0,31.80265370171024,134.66666666666666,28.874082273138825,28.874082273138825,42,0,0.0,40114,pftdpw,0,,distance
false,1015.9167090923214,0.75,false,1.0,29.446861133110765,132.3695652173913,21.400665480936865,21.400665480936865,46,0,0.0,40115,pftdpw,0,,distance
false,347.17384672803416,0.75,false,1.0,30.85989748693637,125.8,29.63489748693636,27.644506232774873,15,0,0.48767497911552943,40116,pftdpw,1,15,lane
false,639.8593997707786,0.75,false,1.0,25.092525481207005,136.91176470588235,15.78370195179523,15.78370195179523,34,0,0.18402591023557577,40117,pftdpw,1,34,lane
false,712.7517328233854,0.75,false,1.0,31.677854792150463,127.33333333333333,29.890354792150482,28.06267679831552,30,0,0.2259355409925655,40118,pftdpw,1,30,lane
false,1005.4299287867198,0.75,false,1.0,33.51433095955733,129.05,32.86745595955734,28.639016506787712,40,0,0.0,40119,pftdpw,0,,distance
false,1016.7650626067744,0.75,false,1.0,32.27825595577062,129.02380952380952,30.671113098627764,30.671113098627764,42,0,0.0,40120,pftdpw,0,,distance
false,1022.4464220131374,0.75,false,1.0,31.703765023663177,127.25581395348837,29.97702083761665,29.97702083761665,43,0,0.0,40121,pftdpw,0,,distance
false,470.64947826955586,0.75,false,1.0,31.376631884637057,129.35,28.82663188463706,28.471136123775537,20,0,0.37735360253530714,40122,pftdpw,1,20,lane
false,639.2983307721641,0.75,false,1.0,21.309944359072137,145.825,16.481819359072148,16.481819359072148,40,0,0.1352759542790559,40123,pftdpw,1,40,lane
false,382.8598301120245,0.75,false,1.0,30.02822196957055,124.52941176470588,28.020869028394088,28.020869028394088,17,0,0.44012666865176525,40124,pftdpw,1,17,lane
false,523.4429242154953,0.75,false,1.0,30.344517345825814,134.17391304347825,28.42060430234754,27.877451970791657,23,0,0.3235335449737089,40125,pftdpw,1,23,lane
false,529.4367296037318,0.75,false,1.0,30.69198432485402,134.56521739130434,28.898506063984442,26.754599431649797,23,0,0.3235335449737089,40126,pftdpw,1,23,lane
false,451.6277166820089,0.75,false,1.0,28.67477566234977,135.1904761904762,27.42477566234976,27.42477566234976,21,0,0.35848592240854177,40127,pftdpw,1,21,lane
false,772.7682520847594,0.75,false,1.0,34.34525564821153,129.1,30.995255648211504,27.78396789803448,30,0,0.2259355409925655,40128,pftdpw,1,30,lane
false,430.8224556506159,0.75,false,1.0,28.72149704337439,133.35,20.002747043374384,20.002747043374384,20,0,0.37735360253530714,40129,pftdpw,1,20,lane
false,961.1549899443585,0.75,false,1.0,33.724736489275735,123.42105263157895,30.833289120854673,28.723140657542224,38,0,0.14989025404881542,40130,pftdpw,1,38,lane
false,760.6239407439858,0.75,false,1.0,27.40987173852201,136.0810810810811,17.011223089873376,17.011223089873376,37,0,0.15777921478822676,40131,pftdpw,1,37,lane
false,571.7734289199983,0.75,false,1.0,33.14628573449266,125.82608695652173,31.18976399536222,28.98813338166137,23,0,0.3235335449737089,40132,pftdpw,1,23,lane
false,982.6408541927505,0.75,false,1.0,29.115284568674088,131.22222222222223,25.106951235340752,25.106951235340752,45,0,0.10467395472325498,40133,pftdpw,1,45,lane
false,599.6089516495846,0.75,false,1.0,28.55280722140879,132.89285714285714,26.49030722140879,25.7267796654486,28,0,0.25034408974245487,40134,pftdpw,1,28,lane
false,357.2677559166623,0.75,false,1.0,29.77231299305519,130.0,28.108250493055188,27.272851225604153,16,0,0.46329123015975293,40135,pftdpw,1,16,lane
false,606.8717669803691,0.75,false,1.0,31.121629075916363,123.38461538461539,28.712975229762506,28.712975229762506,26,0,0.27738957312183365,40136,pftdpw,1,26,lane
false,1006.8312902098983,0.75,false,1.0,29.83203822844143,132.6,20.582038228441426,20.582038228441426,45,0,0.0,40137,pftdpw,0,,distance
false,1005.1691725891553,0.75,false,1.0,32.6884283768831,124.73170731707317,31.39879423054166,29.461516288536362,41,0,0.0,40138,pftdpw,0,,distance
false,565.0541778168471,0.75,false,1.0,31.391898767602616,126.45833333333333,28.610648767602612,27.470436046604306,24,0,0.30735686772502346,40139,pftdpw,1,24,lane
false,358.3147584885041,0.75,false,1.0,31.850200754533695,123.4,31.0252007545337,28.5232334680391,15,0,0.48767497911552943,40140,pftdpw,1,15,lane
false,318.0425293018883,0.75,false,1.0,30.289764695417933,135.78571428571428,29.2986932668465,28.000232443260995,14,0,0.5133420832795047,40141,pftdpw,1,14,lane
false,563.8201710360393,0.75,false,1.0,26.848579573144725,138.5,17.540543858859003,17.540543858859003,28,0,0.25034408974245487,40142,pftdpw,1,28,lane
false,304.2512102879305,0.75,false,1.0,28.97630574170767,132.78571428571428,25.172734313136246,25.172734313136246,14,0,0.5133420832795047,40143,pftdpw,1,14,lane
false,1013.8400425002119,0.75,false,1.0,31.436900542642228,125.81395348837209,28.90783077520041,28.90783077520041,43,0,0.0,40144,pftdpw,0,,distance
false,1013.0423572234297,0.75,false,1.0,31.412166115455186,133.7906976744186,27.48774751080399,27.44926714892198,43,0,0.0,40145,pftdpw,0,,distance
false,445.52009445605876,0.75,false,1.0,31.264568032004124,120.6842105263158,29.961936453056758,27.557047124365504,19,0,0.3972143184582181,40146,pftdpw,1,19,lane
false,745.7868283886028,0.75,false,1.0,31.07445118285845,126.03125,28.707263682858454,28.707263682858454,32,0,0.20390682574579033,40147,pftdpw,1,32,lane
false,1021.9290127413055,0.75,false,1.0,31.6877213253118,128.06976744186048,29.568535278800155,29.568535278800155,43,0,0.0,40148,pftdpw,0,,distance
false,1006.6098227722641,0.75,false,1.0,31.955867389595685,129.92857142857142,29.946938818167133,29.946938818167133,42,0,0.0,40149,pftdpw,0,,distance
false,489.16767225823975,0.75,false,1.0,29.64652559140847,128.6818181818182,27.089707409590304,27.089707409590304,22,0,0.34056162628811465,40150,pftdpw,1,22,lane
false,1016.7837616899311,0.75,false,1.0,33.066138591542476,132.390243902439,31.813089811054653,29.064380686635143,41,0,0.0,40151,pftdpw,0,,distance
false,960.293112369791,0.75,false,1.0,31.229044304708648,128.6829268292683,27.616239426659902,27.616239426659902,41,0,0.1285121565651031,40152,pftdpw,1,41,lane
false,695.471112928189,0.75,false,1.0,33.11767204419947,123.53571428571429,30.867672044199473,28.88600450562417,28,0,0.25034408974245487,40153,pftdpw,1,28,lane
false,625.3741555329797,0.75,false,1.0,30.88267434730764,124.96296296296296,29.021563236196528,28.353351721492047,27,0,0.263520094465742,40154,pftdpw,1,27,lane
false,1010.0462470671065,0.75,false,1.0,31.31926347494904,125.74418604651163,29.749496033088604,29.749496033088604,43,0,0.0,40155,pftdpw,0,,distance
false,485.74646217638707,0.75,false,1.0,32.3830974784258,131.15,30.07684747842582,27.431678830261234,20,1,-0.13598848074419756,40156,pftdpw,1,20,lane
false,1006.1277834402257,0.75,false,1.0,29.1631241576877,136.52173913043478,20.92127633160075,20.92127633160075,46,0,0.0,40157,pftdpw,0,,distance
false,364.7792935850622,0.75,false,1.0,32.42482609644997,121.06666666666666,31.574826096449975,29.079771301262753,15,0,0.48767497911552943,40158,pftdpw,1,15,lane
false,624.4010474727113,0.75,false,1.0,25.228325150412577,138.06060606060606,17.78514333223078,17.78514333223078,33,0,0.1937114844585008,40159,pftdpw,1,33,lane
false,1019.9170080341158,0.75,false,1.0,32.37831771536876,124.54761904761905,29.41403200108305,29.41403200108305,42,0,0.0,40160,pftdpw,0,,distance
false,598.3509305199699,0.75,false,1.0,24.93128877166541,138.1875,16.72816377166542,16.72816377166542,32,0,0.20390682574579033,40161,pftdpw,1,32,lane
false,579.0376549316611,0.75,false,1.0,32.16875860731451,125.04166666666667,30.45000860731451,29.2466514836003,24,0,0.30735686772502346,40162,pftdpw,1,24,lane
false,924.4565931941528,0.75,false,1.0,30.06362904696432,124.2439024390244,26.002653437208238,26.002653437208238,41,0,0.1285121565651031,40163,pftdpw,1,41,lane
false,318.5333267317157,0.75,false,1.0,32.670084792996484,126.53846153846153,30.852777100688797,28.228212571172772,13,0,0.5403600876626365,40164,pftdpw,1,13,lane
false,615.889976123724,0.75,false,1.0,30.41431980857896,132.7037037037037,25.580986475245616,25.02496933722332,27,0,0.263520094465742,40165,pftdpw,1,27,lane
false,888.3422522899615,0.75,false,1.0,31.169903589121457,132.81578947368422,29.383719378595153,25.759510670381722,38,2,-0.1827135754632083,40166,pftdpw,1,38,lane
false,444.50926461135026,0.75,false,1.0,32.92661219343335,130.16666666666666,31.55161219343335,29.929059646100704,18,0,0.41812033521917696,40167,pftdpw,1,18,lane
false,1003.2651489727352,0.75,false,1.0,35.2022859288679,122.28947368421052,33.62333856044683,29.30234084765028,38,0,0.0,40168,pftdpw,0,,distance
false,1009.1864356301326,0.75,false,1.0,32.81907107740268,135.29268292682926,31.218461321305092,31.218461321305092,41,0,0.0,40169,pftdpw,0,,distance
false,852.2757932981683,0.75,false,1.0,30.712641199933994,131.32432432432432,29.9322357945286,28.575675642452538,37,0,0.15777921478822676,40170,pftdpw,1,37,lane
false,717.1614130679495,0.75,false,1.0,24.518338908305967,136.94871794871796,16.624108139075176,16.624108139075176,39,0,0.14239574134637464,40171,pftdpw,1,39,lane
false,1014.1906112625696,0.75,false,1.0,32.981808496343724,136.14634146341464,29.661686545124226,29.40828692507895,41,0,0.0,40172,pftdpw,0,,distance
false,346.21725093653305,0.75,false,1.0,30.77486674991405,130.53333333333333,27.84986674991405,27.220752281294388,15,0,0.48767497911552943,40173,pftdpw,1,15,lane
false,591.8513109612821,0.75,false,1.0,31.565403251268382,130.44,29.10540325126837,29.10540325126837,25,0,0.2919890243387723,40174,pftdpw,1,25,lane
false,253.0725471676918,0.75,false,1.0,30.67546026275052,127.0,28.970914808205066,28.37215653162769,11,0,0.5987369392383786,40175,pftdpw,1,11,lane
false,536.0760226041876,0.75,false,1.0,28.590721205556676,130.8,26.295721205556674,24.877481025643686,25,0,0.2919890243387723,40176,pftdpw,1,25,lane
false,246.58267977915062,0.75,false,1.0,29.888809670200075,125.72727272727273,28.286536942927356,27.281152490218567,11,0,0.5987369392383786,40177,pftdpw,1,11,lane
false,1012.6205493987707,0.75,false,1.0,32.14668410789748,126.16666666666667,31.093112679326076,29.922967210127712,42,0,0.0,40178,pftdpw,0,,distance
false,274.7160197896017,0.75,false,1.0,30.524002198844634,122.83333333333333,28.774002198844634,28.007603107265695,12,0,0.5688000922764596,40179,pftdpw,1,12,lane
false,881.2613390638382,0.75,false,1.0,26.704889062540552,135.9090909090909,16.11113906254053,16.11113906254053,44,0,0.11018311023500525,40180,pftdpw,1,44,lane
false,289.97324663846746,0.75,false,1.0,29.740845809073587,130.30769230769232,27.923538116765897,27.82804489757433,13,0,0.5403600876626365,40181,pftdpw,1,13,lane
false,486.4254125549536,0.75,false,1.0,30.88415317809229,132.0,29.937724606663735,28.172327635314684,21,0,0.35848592240854177,40182,pftdpw,1,21,lane
false,399.9305599986929,0.75,false,1.0,31.36710274499552,129.8235294117647,28.808279215583767,28.73695043488597,17,0,0.44012666865176525,40183,pftdpw,1,17,lane
false,514.604197745688,0.75,false,1.0,31.188133196708364,124.27272727272727,28.47790592398109,26.165293303881942,22,0,0.34056162628811465,40184,pftdpw,1,22,lane
false,885.4078891520356,0.75,false,1.0,31.066943479018793,128.10526315789474,28.925496110597756,28.67967911742757,38,0,0.14989025404881542,40185,pftdpw,1,38,lane
false,1014.0723230860307,0.75,false,1.0,30.729464335940325,124.43181818181819,29.723782517758494,28.134750437372873,44,0,0.0,40186,pftdpw,0,,distance
false,405.6830277722612,0.75,false,1.0,24.58685016801583,139.0,18.467531986197663,18.467531986197663,22,0,0.34056162628811465,40187,pftdpw,1,22,lane
false,1000.0072164822913,0.75,false,1.0,32.52055988560297,130.8048780487805,31.304096470968844,31.304096470968844,41,0,0.0,40188,pftdpw,0,,distance
false,1024.038645507543,0.75,false,1.0,33.30206977260302,126.1219512195122,31.802069772603033,30.483536425939633,41,0,0.0,40189,pftdpw,0,,distance
false,552.9340706013683,0.75,false,1.0,22.340770529348212,141.57575757575756,16.533952347530025,16.533952347530025,33,0,0.1937114844585008,40190,pftdpw,1,33,lane
false,299.3591065042561,0.75,false,1.0,33.262122944917344,124.75,31.699622944917344,29.7460397894491,12,0,0.5688000922764596,40191,pftdpw,1,12,lane
false,1011.8305192565496,0.75,false,1.0,32.12160378592221,127.11904761904762,30.014460928779357,30.014460928779357,42,0,0.0,40192,pftdpw,0,,distance
false,363.0105871758114,0.75,false,1.0,32.26760774896101,128.2,30.41760774896101,29.731713058133963,15,0,0.48767497911552943,40193,pftdpw,1,15,lane
false,850.1841217383968,0.75,false,1.0,21.7995928650871,146.82692307692307,17.69622748047172,17.69622748047172,52,0,0.07309772651287748,40194,pftdpw,1,52,lane
false,464.60200415787483,0.75,false,1.0,32.60364941458771,128.21052631578948,30.965491519850858,27.75480566808721,19,0,0.3972143184582181,40195,pftdpw,1,19,lane
false,424.4577554787099,0.75,false,1.0,33.29080435127136,125.3529411764706,31.570216115977246,30.577401840946056,17,0,0.44012666865176525,40196,pftdpw,1,17,lane
false,690.9632028969448,0.75,false,1.0,29.718847436427733,129.58064516129033,28.388202275137424,28.388202275137424,31,0,0.2146387639429372,40197,pftdpw,1,31,lane
false,689.260200544844,0.75,false,1.0,26.25753144932739,136.4,15.843245735041691,15.843245735041691,35,0,0.17482461472379698,40198,pftdpw,1,35,lane
false,510.4408368057704,0.75,false,1.0,29.590773148160604,127.43478260869566,27.047294887291045,25.67099510127698,23,0,0.3235335449737089,40199,pftdpw,1,23,lane
false,629.5999643435467,0.75,false,1.0,29.980950683026034,131.89285714285714,28.079164968740322,27.48031423035109,28,0,0.25034408974245487,40200,pftdpw,1,28,lane
false,1004.3385825096017,0.75,false,1.0,31.142281628204703,130.06976744186048,26.485304884018646,26.485304884018646,43,0,0.0,40201,pftdpw,0,,distance
false,1012.6666712711863,0.75,false,1.0,31.400516938641434,127.48837209302326,28.313307636315812,27.312703051438703,43,0,0.0,40202,pftdpw,0,,distance
false,477.1622454386898,0.75,false,1.0,31.81081636257932,125.4,29.935816362579324,29.84784980854878,20,0,0.37735360253530714,40203,pftdpw,1,20,lane
false,676.7259201324684,0.75,false,1.0,31.113835408389352,126.0,29.639697477354858,29.334959995951746,29,0,0.2378268852553321,40204,pftdpw,1,29,lane
false,1023.60917524347,0.75,false,1.0,31.018459855862726,130.0909090909091,29.680391674044508,28.383169426829916,44,0,0.0,40205,pftdpw,0,,distance
false,649.9673946079342,0.75,false,1.0,30.950828314663536,119.39285714285714,28.99547117180638,27.180593387769402,28,0,0.25034408974245487,40206,pftdpw,1,28,lane
false,697.9590464126169,0.75,false,1.0,32.09007109943066,125.82758620689656,30.189209030465122,30.189209030465122,29,0,0.2378268852553321,40207,pftdpw,1,29,lane
false,1017.5168937443343,0.75,false,1.0,32.30212361093125,122.80952380952381,31.096766468074073,30.426516033915753,42,0,0.0,40208,pftdpw,0,,distance
false,731.0431589026967,0.75,false,1.0,31.442716511943946,127.06451612903226,27.92255522162135,27.664124280441968,31,0,0.2146387639429372,40209,pftdpw,1,31,lane
false,325.31883116772894,0.75,false,1.0,30.982745825497993,132.35714285714286,29.214888682640854,29.214888682640854,14,0,0.5133420832795047,40210,pftdpw,1,14,lane
false,1021.2622326812484,0.75,false,1.0,30.259621709074025,132.8,28.584621709074035,27.367559195412337,45,0,0.0,40211,pftdpw,0,,distance
false,633.3615365518805,0.75,false,1.0,28.14940162452802,129.86666666666667,18.87440162452802,18.87440162452802,30,0,0.2259355409925655,40212,pftdpw,1,30,lane
false,291.4793777864237,0.75,false,1.0,29.89532079860756,129.92307692307693,28.828013106299863,27.544069105606365,13,0,0.5403600876626365,40213,pftdpw,1,13,lane
