crashed,distance,dt,exception,first_search_time,lambda,mean_ego_speed,mean_iterations,mean_search_time,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
false,435.7543549226879,0.75,false,8.192,0.5,24.208575273482662,10000.0,3.9386666666666663,18.69295027348265,18.69295027348265,24,0,0.30735686772502346,40377,pomcpow,1,24,lane
false,295.9981108064835,0.75,false,8.472,0.5,30.35878059553677,10000.0,4.180923076923077,29.69531905707523,27.128121396008375,13,0,0.5403600876626365,40378,pomcpow,1,13,lane
false,466.348163817684,0.75,false,7.544,0.5,27.034676163344,10000.0,4.8365217391304345,18.898806598126598,18.898806598126598,23,0,0.3235335449737089,40379,pomcpow,1,23,lane
false,446.59720820096754,0.75,false,9.132,0.5,35.02723201576216,10000.0,5.2145882352941175,33.81399672164452,30.12591676198224,17,0,0.44012666865176525,40380,pomcpow,1,17,lane
false,587.3418961413333,0.75,false,8.388,0.5,22.374929376812698,10000.0,4.680914285714286,18.66778651966984,18.66778651966984,35,0,0.17482461472379698,40381,pomcpow,1,35,lane
false,200.6233419138229,0.75,false,7.596,0.5,29.72197657982562,10000.0,3.5693333333333332,27.846976579825622,27.650275032553697,9,0,0.6634204312890623,40382,pomcpow,1,9,lane
false,437.8215035584993,0.75,false,9.34,0.5,24.32341686436107,10000.0,4.8839999999999995,18.464041864361086,18.464041864361086,24,0,0.30735686772502346,40383,pomcpow,1,24,lane
false,399.47928772969084,0.75,false,8.132,0.5,23.1582195785328,10000.0,4.238086956521739,18.446263056793683,18.446263056793683,23,0,0.3235335449737089,40384,pomcpow,1,23,lane
false,444.17143817450454,0.75,false,9.144,0.5,29.611429211633638,10000.0,5.6998,27.323929211633626,27.323929211633626,20,0,0.37735360253530714,40385,pomcpow,1,20,lane
false,353.66497089783013,0.75,false,8.78,0.5,29.47208090815251,10000.0,4.367249999999999,28.5111434081525,27.562183618286397,16,0,0.46329123015975293,40386,pomcpow,1,16,lane
false,180.94281790469324,0.75,false,5.84,0.5,30.157136317448874,10000.0,3.7215,28.329011317448874,28.317235879620952,8,0,0.6983372960937497,40387,pomcpow,1,8,lane
false,414.3319325367654,0.75,false,8.18,0.5,22.09770306862749,10000.0,3.84704,18.6627030686275,18.6627030686275,25,0,0.2919890243387723,40388,pomcpow,1,25,lane
false,455.4165840583321,0.75,false,6.648,0.5,23.354696618376003,10000.0,4.488615384615385,18.522965849145244,18.522965849145244,26,0,0.27738957312183365,40389,pomcpow,1,26,lane
false,713.8209093794169,0.75,false,8.972,0.5,24.40413365399716,10000.0,5.76676923076923,21.548364423227923,21.548364423227923,39,0,0.14239574134637464,40390,pomcpow,1,39,lane
false,392.7629392631388,0.75,false,8.508,0.5,24.937329477024683,10000.0,4.663047619047619,20.56232947702469,20.178639828309027,21,0,0.35848592240854177,40391,pomcpow,1,21,lane
false,411.59250402773876,0.75,false,8.452,0.5,32.28176502178343,10000.0,5.5698823529411765,29.612647374724602,27.265918333541208,17,0,0.44012666865176525,40392,pomcpow,1,17,lane
false,922.8981019811401,0.75,false,9.068,0.5,30.763270066038004,10000.0,5.499899999999999,27.022645066038024,25.90377991212967,40,0,0.1352759542790559,40393,pomcpow,1,40,lane
false,149.0443663103409,0.75,false,5.324,0.5,33.120970291186865,10000.0,3.0513333333333335,32.433470291186865,29.40551989073524,6,0,0.7737809374999999,40394,pomcpow,1,6,lane
false,420.83937144037077,0.75,false,8.516,0.5,22.444766476819776,10000.0,3.8540799999999997,18.679766476819772,18.679766476819772,25,0,0.2919890243387723,40395,pomcpow,1,25,lane
false,370.89488749497076,0.75,false,9.072,0.5,30.907907291247565,10000.0,5.56725,29.689157291247554,26.33546075013812,16,0,0.46329123015975293,40396,pomcpow,1,16,lane
false,398.6483697515065,0.75,false,7.896,0.5,23.11005042037719,10000.0,4.836173913043479,18.49591998559457,18.49591998559457,23,0,0.3235335449737089,40397,pomcpow,1,23,lane
false,616.1714939408024,0.75,false,7.824,0.5,30.42822192300259,10000.0,4.952592592592592,29.539333034113696,28.032790222216295,27,0,0.263520094465742,40398,pomcpow,1,27,lane
false,450.40083284250244,0.75,false,9.516,0.5,24.02137775160013,10000.0,4.6185599999999996,18.36637775160014,18.36637775160014,25,0,0.2919890243387723,40399,pomcpow,1,25,lane
false,456.50018731577455,0.75,false,9.26,0.5,22.543219126704916,10000.0,4.385185185185185,18.432108015593812,18.432108015593812,27,0,0.263520094465742,40400,pomcpow,1,27,lane
false,492.09655001135326,0.75,false,8.552,0.5,21.165443011241,10000.0,3.6077419354838707,17.282378495111956,17.282378495111956,31,0,0.2146387639429372,40401,pomcpow,1,31,lane
false,180.82932742408752,0.75,false,8.088,0.5,30.13822123734792,10000.0,3.9469999999999996,28.31009623734792,26.283942093992863,8,1,0.34916864804687486,40402,pomcpow,1,8,lane
false,439.82764517336125,0.75,false,7.136,0.5,26.65622091959765,10000.0,5.121636363636363,22.991448192324924,22.991448192324924,22,0,0.34056162628811465,40403,pomcpow,1,22,lane
false,381.4964086591317,0.75,false,9.491999999999999,0.5,22.115733835311982,10000.0,4.148,18.36573383531197,18.36573383531197,23,0,0.3235335449737089,40404,pomcpow,1,23,lane
false,290.557338163391,0.75,false,7.936,0.5,29.800752632142668,10000.0,4.325846153846154,28.01229109368112,27.130764620764747,13,0,0.5403600876626365,40405,pomcpow,1,13,lane
false,558.4770753378599,0.75,false,8.988,0.5,24.82120334834933,10000.0,5.1529333333333325,19.321203348349336,19.276133668598757,30,0,0.2259355409925655,40406,pomcpow,1,30,lane
false,220.45843373730384,0.75,false,7.608,0.5,29.394457831640512,10000.0,3.9223999999999997,27.93195783164051,27.479301868424873,10,0,0.6302494097246091,40407,pomcpow,1,10,lane
false,284.34825668084244,0.75,false,6.835999999999999,0.5,29.163923762137685,10000.0,4.350461538461538,27.288923762137692,26.282218510553776,13,0,0.5403600876626365,40408,pomcpow,1,13,lane
false,465.1541226574941,0.75,false,6.084,0.5,31.01027484383294,10000.0,5.6114,26.79152484383293,25.918026922691013,20,0,0.37735360253530714,40409,pomcpow,1,20,lane
false,782.8867651713007,0.75,false,8.464,0.5,21.746854588091686,10000.0,4.333333333333333,17.715604588091672,17.715604588091672,48,0,0.08974483193085074,40410,pomcpow,1,48,lane
false,495.93357208711205,0.75,false,8.732,0.5,31.487845846800766,10000.0,5.95047619047619,29.898560132515037,28.471023687052593,21,0,0.35848592240854177,40411,pomcpow,1,21,lane
false,247.20220299763582,0.75,false,7.327999999999999,0.5,32.96029373301811,10000.0,5.053599999999999,31.422793733018104,30.092016796278333,10,0,0.6302494097246091,40412,pomcpow,1,10,lane
false,253.2009926057187,0.75,false,7.4719999999999995,0.5,25.969332574945508,10000.0,4.165538461538461,20.97894795956089,20.97894795956089,13,0,0.5403600876626365,40413,pomcpow,1,13,lane
false,168.45039515393654,0.75,false,7.396,0.5,32.085789553130766,10000.0,4.984,31.335789553130766,30.320481282818136,7,0,0.7350918906249998,40414,pomcpow,1,7,lane
false,611.0321270694134,0.75,false,7.4719999999999995,0.5,31.334980875354532,10000.0,4.818769230769231,30.2388270292007,29.160247923125645,26,0,0.27738957312183365,40415,pomcpow,1,26,lane
false,430.53537482111176,0.75,false,8.788,0.5,23.91863193450621,10000.0,4.588333333333333,18.543631934506216,18.543631934506216,24,0,0.30735686772502346,40416,pomcpow,1,24,lane
false,553.3681000952121,0.75,false,9.491999999999999,0.5,32.07931015044708,10000.0,6.1930434782608685,29.666266672186218,29.492008087253556,23,0,0.3235335449737089,40417,pomcpow,1,23,lane
false,389.3770236334863,0.75,false,8.208,0.5,30.53937440262638,10000.0,4.800705882352941,29.436433226155792,28.211764401697486,17,0,0.44012666865176525,40418,pomcpow,1,17,lane
false,417.012014873868,0.75,false,9.304,0.5,23.167334159659333,10000.0,4.653666666666667,18.47983415965932,18.47983415965932,24,0,0.30735686772502346,40419,pomcpow,1,24,lane
false,552.202282955293,0.75,false,8.244,0.5,30.677904608627387,10000.0,5.0055,28.396654608627387,27.777989128919984,24,0,0.30735686772502346,40420,pomcpow,1,24,lane
false,464.25661674101525,0.75,false,7.824,0.5,29.476610586731127,10000.0,5.224190476190476,26.54803915815969,25.29050557513389,21,0,0.35848592240854177,40421,pomcpow,1,21,lane
false,271.3477116763666,0.75,false,8.815999999999999,0.5,27.830534530909397,10000.0,5.049846153846154,21.859380684755543,21.859380684755543,13,0,0.5403600876626365,40422,pomcpow,1,13,lane
false,470.90450739296404,0.75,false,8.024,0.5,23.254543574961186,10000.0,4.262370370370371,18.08787690829452,18.08787690829452,27,0,0.263520094465742,40423,pomcpow,1,27,lane
false,434.5669657731876,0.75,false,8.975999999999999,0.5,22.285485424266028,10000.0,4.264,18.088370039650634,18.088370039650634,26,0,0.27738957312183365,40424,pomcpow,1,26,lane
false,315.7733703150662,0.75,false,7.768,0.5,24.766538848240486,10000.0,4.254823529411764,18.193009436475784,18.193009436475784,17,0,0.44012666865176525,40425,pomcpow,1,17,lane
false,254.37461331276015,0.75,false,6.303999999999999,0.5,30.833286462152746,10000.0,4.065454545454545,28.821922825789116,26.280679109218376,11,1,0.283612234376074,40426,pomcpow,1,11,lane
false,514.2547915398668,0.75,false,9.028,0.5,22.11848565762868,10000.0,3.851225806451613,17.99348565762869,17.99348565762869,31,0,0.2146387639429372,40427,pomcpow,1,31,lane
false,528.3569862742323,0.75,false,8.76,0.5,33.54647531899888,10000.0,6.7813333333333325,30.83218960471317,30.42489592399519,21,0,0.35848592240854177,40428,pomcpow,1,21,lane
false,421.07317212954547,0.75,false,6.952,0.5,31.190605342929295,10000.0,5.2139999999999995,29.711438676262617,28.8209058998034,18,0,0.41812033521917696,40429,pomcpow,1,18,lane
false,315.4862387658005,0.75,false,7.675999999999999,0.5,30.046308453885764,10000.0,4.378571428571428,28.224879882457195,27.713803624199045,14,0,0.5133420832795047,40430,pomcpow,1,14,lane
false,540.8331601026712,0.75,false,8.76,0.5,23.261641294738546,10000.0,4.8180645161290325,18.95518968183532,18.95518968183532,31,0,0.2146387639429372,40431,pomcpow,1,31,lane
false,421.6418374599153,0.75,false,7.3,0.5,31.232728700734466,10000.0,4.867555555555556,30.25356203406779,25.949672881375037,18,1,0.20906016760958848,40432,pomcpow,1,18,lane
false,229.50349589964858,0.75,false,8.652,0.5,34.00051791105905,10000.0,5.2093333333333325,32.70885124439238,30.276732293032268,9,0,0.6634204312890623,40433,pomcpow,1,9,lane
false,187.4926360668076,0.75,false,8.588,0.5,31.248772677801266,10000.0,4.8675,29.32689767780127,28.142454003910277,8,0,0.6983372960937497,40434,pomcpow,1,8,lane
false,201.31169892338403,0.75,false,6.504,0.5,29.823955396056892,10000.0,4.225777777777778,28.448955396056895,27.989302545230643,9,0,0.6634204312890623,40435,pomcpow,1,9,lane
false,467.77591660844604,0.75,false,7.731999999999999,0.5,22.27504364802124,10000.0,4.522714285714286,18.069686505164086,18.069686505164086,28,0,0.25034408974245487,40436,pomcpow,1,28,lane
false,518.740885711376,0.75,false,9.623999999999999,0.5,22.31143594457531,10000.0,4.533419354838709,18.10175852522046,18.10175852522046,31,0,0.2146387639429372,40437,pomcpow,1,31,lane
false,322.38095919397557,0.75,false,7.9639999999999995,0.5,23.880071051405597,10000.0,4.476,18.3175710514056,18.3175710514056,18,0,0.41812033521917696,40438,pomcpow,1,18,lane
false,529.4410776986539,0.75,false,8.256,0.5,30.69223638832776,10000.0,4.826956521739131,28.197671170936445,27.16392274952238,23,0,0.3235335449737089,40439,pomcpow,1,23,lane
false,296.4017916508472,0.75,false,7.739999999999999,0.5,23.247199345164486,10000.0,4.392470588235295,18.460434639282138,18.460434639282138,17,0,0.44012666865176525,40440,pomcpow,1,17,lane
false,648.7774806469642,0.75,false,8.648,0.5,34.60146563450476,10000.0,5.19856,32.90646563450476,30.51222685877103,25,0,0.2919890243387723,40441,pomcpow,1,25,lane
false,409.1372068317514,0.75,false,8.964,0.5,23.718098946768198,10000.0,4.316695652173913,19.576794598942108,19.576794598942108,23,0,0.3235335449737089,40442,pomcpow,1,23,lane
false,449.82209935235915,0.75,false,9.36,0.5,22.21343700505477,10000.0,4.2862222222222215,18.0745481161659,18.0745481161659,27,0,0.263520094465742,40443,pomcpow,1,27,lane
false,177.77069945886163,0.75,false,7.092,0.5,29.62844990981027,10000.0,3.6069999999999998,27.00344990981028,25.233682700247993,8,0,0.6983372960937497,40444,pomcpow,1,8,lane
false,348.9319060299645,0.75,false,8.628,0.5,23.262127068664302,10000.0,4.307799999999999,18.424627068664307,18.424627068664307,20,0,0.37735360253530714,40445,pomcpow,1,20,lane
false,275.22411074169725,0.75,false,7.888,0.5,24.46436539926198,10000.0,4.293866666666667,18.739365399261978,18.739365399261978,15,0,0.48767497911552943,40446,pomcpow,1,15,lane
false,556.5309239085093,0.75,false,8.508,0.5,23.188788496187886,10000.0,4.75425,18.688788496187883,18.688788496187883,32,0,0.20390682574579033,40447,pomcpow,1,32,lane
false,282.46859540988356,0.75,false,9.612,0.5,23.539049617490296,10000.0,4.89625,18.2421746174903,18.2421746174903,16,0,0.46329123015975293,40448,pomcpow,1,16,lane
false,424.0162979151633,0.75,false,8.984,0.5,33.25618022864026,10000.0,7.013176470588235,32.52823905216968,29.2579788359872,17,0,0.44012666865176525,40449,pomcpow,1,17,lane
false,377.81550166154614,0.75,false,6.744,0.5,22.897909191608857,10000.0,4.1285454545454545,18.67063646433612,18.67063646433612,22,0,0.34056162628811465,40450,pomcpow,1,22,lane
false,369.55585402793054,0.75,false,8.104,0.5,24.637056935195368,10000.0,4.7063999999999995,18.67455693519537,18.67455693519537,20,0,0.37735360253530714,40451,pomcpow,1,20,lane
false,499.2550719702491,0.75,false,7.784,0.5,30.257883149712068,10000.0,5.256181818181818,28.84311042243936,26.854082288205433,22,0,0.34056162628811465,40452,pomcpow,1,22,lane
false,870.0463632855474,0.75,false,9.096,0.5,33.14462336325895,10000.0,6.046971428571428,30.144623363258923,28.262945652201214,35,0,0.17482461472379698,40453,pomcpow,1,35,lane
false,220.7973299800939,0.75,false,7.364,0.5,29.439643997345854,10000.0,4.2863999999999995,27.97714399734585,27.58633336331593,10,0,0.6302494097246091,40454,pomcpow,1,10,lane
false,376.4489575492946,0.75,false,7.752,0.5,22.815088336320887,10000.0,4.286181818181818,18.741224699957257,18.741224699957257,22,0,0.34056162628811465,40455,pomcpow,1,22,lane
false,605.438212589124,0.75,false,9.536,0.5,22.42363750330089,10000.0,5.021222222222222,18.204887503300874,18.204887503300874,36,0,0.16608338398760714,40456,pomcpow,1,36,lane
false,338.5264088234968,0.75,false,8.612,0.5,23.756239215683987,10000.0,4.2686315789473674,18.723344478841874,18.723344478841874,19,0,0.3972143184582181,40457,pomcpow,1,19,lane
false,395.0308437687297,0.75,false,8.836,0.5,29.26154398286887,10000.0,4.448222222222221,27.0948773162022,26.672833144171985,18,0,0.41812033521917696,40458,pomcpow,1,18,lane
false,799.1333929877405,0.75,false,8.516,0.5,25.98807782073953,10000.0,5.230634146341464,18.058199771959067,18.058199771959067,41,0,0.1285121565651031,40459,pomcpow,1,41,lane
false,410.4888606463409,0.75,false,8.26,0.5,30.406582270099328,10000.0,5.465777777777777,28.823248936766007,28.823248936766007,18,0,0.41812033521917696,40460,pomcpow,1,18,lane
false,622.0065510370205,0.75,false,9.524,0.5,21.82479126445686,10000.0,3.7897894736842104,18.390580738141068,18.390580738141068,38,0,0.14989025404881542,40461,pomcpow,1,38,lane
false,287.2706069237662,0.75,false,7.143999999999999,0.5,29.46365199218115,10000.0,3.7003076923076925,27.530959684488842,26.035246262198722,13,0,0.5403600876626365,40462,pomcpow,1,13,lane
false,377.4992037232183,0.75,false,8.347999999999999,0.5,22.878739619588988,10000.0,4.008545454545454,18.583285074134444,18.583285074134444,22,0,0.34056162628811465,40463,pomcpow,1,22,lane
false,169.12755535446163,0.75,false,7.584,0.5,32.214772448468885,10000.0,4.032,30.5540581627546,30.443227866637205,7,0,0.7350918906249998,40464,pomcpow,1,7,lane
false,335.3327959499711,0.75,false,8.052,0.5,29.807359639997433,10000.0,4.032,28.00735963999744,27.873683355551066,15,0,0.48767497911552943,40465,pomcpow,1,15,lane
false,505.6177326656083,0.75,false,7.8919999999999995,0.5,33.707848844373885,10000.0,5.0472,32.6015988443739,29.194172718511847,20,0,0.37735360253530714,40466,pomcpow,1,20,lane
false,361.41599881292683,0.75,false,8.863999999999999,0.5,24.09439992086179,10000.0,4.7962,20.08189992086178,20.08189992086178,20,0,0.37735360253530714,40467,pomcpow,1,20,lane
false,390.7472682943577,0.75,false,7.156,0.5,28.944242095878348,10000.0,3.972888888888889,27.735908762545,27.160604373152502,18,0,0.41812033521917696,40468,pomcpow,1,18,lane
false,489.488172366075,0.75,false,8.352,0.5,23.308960588860714,10000.0,4.919571428571428,18.567889160289297,18.567889160289297,28,0,0.25034408974245487,40469,pomcpow,1,28,lane
false,494.19872270156577,0.75,false,8.395999999999999,0.5,23.53327250959837,10000.0,4.563714285714285,18.457379652455494,18.457379652455494,28,0,0.25034408974245487,40470,pomcpow,1,28,lane
false,313.42659520653234,0.75,false,8.352,0.5,29.85015192443165,10000.0,5.0368571428571425,28.484080495860226,25.992861863487448,14,0,0.5133420832795047,40471,pomcpow,1,14,lane
false,170.97657317875658,0.75,false,7.343999999999999,0.5,32.56696631976316,10000.0,4.466285714285714,32.0848234626203,29.260200661555267,7,0,0.7350918906249998,40472,pomcpow,1,7,lane
false,403.2075769964179,0.75,false,8.988,0.5,23.374352289647415,10000.0,4.507826086956522,18.613482724430035,18.613482724430035,23,0,0.3235335449737089,40473,pomcpow,1,23,lane
false,320.7242189257089,0.75,false,7.588,0.5,23.75734955005251,10000.0,4.136222222222222,18.486516216719167,18.486516216719167,18,0,0.41812033521917696,40474,pomcpow,1,18,lane
false,530.0626181212299,0.75,false,9.283999999999999,0.5,22.085942421717913,10000.0,4.8495,18.300786171717903,18.300786171717903,32,0,0.20390682574579033,40475,pomcpow,1,32,lane
false,580.2640359198974,0.75,false,8.52,0.5,30.947415249061194,10000.0,5.19056,29.777415249061185,29.288976270909476,25,0,0.2919890243387723,40476,pomcpow,1,25,lane
false,351.01212893623506,0.75,false,8.475999999999999,0.5,29.251010744686255,10000.0,4.24275,27.563510744686255,27.257881600831013,16,0,0.46329123015975293,40477,pomcpow,1,16,lane
false,242.72027905469062,0.75,false,9.288,0.5,32.36270387395875,10000.0,4.5287999999999995,31.237703873958758,29.03960636687633,10,0,0.6302494097246091,40478,pomcpow,1,10,lane
false,500.3407149021911,0.75,false,8.452,0.5,29.00525883490963,10000.0,5.626086956521739,27.391128400127023,26.36920512670437,23,0,0.3235335449737089,40479,pomcpow,1,23,lane
false,407.0338843941368,0.75,false,8.655999999999999,0.5,24.668720266311322,10000.0,4.999818181818181,18.32781117540224,18.32781117540224,22,0,0.34056162628811465,40480,pomcpow,1,22,lane
false,392.7198283406544,0.75,false,8.192,0.5,29.090357654863286,10000.0,4.618222222222222,27.90285765486329,27.15293503957821,18,0,0.41812033521917696,40481,pomcpow,1,18,lane
false,339.42864602860425,0.75,false,7.635999999999999,0.5,22.62857640190695,10000.0,4.526,18.05357640190696,18.05357640190696,20,0,0.37735360253530714,40482,pomcpow,1,20,lane
false,378.1532735649585,0.75,false,8.443999999999999,0.5,24.009731654918,10000.0,4.3878095238095245,19.241874512060853,19.241874512060853,21,0,0.35848592240854177,40483,pomcpow,1,21,lane
false,849.6519133039668,0.75,false,9.7,0.5,25.174871505302722,10000.0,5.859555555555556,20.266538171969387,20.266538171969387,45,0,0.10467395472325498,40484,pomcpow,1,45,lane
false,509.9568164683792,0.75,false,8.796,0.5,24.283657927065676,10000.0,4.976857142857143,18.36401506992282,18.36401506992282,28,0,0.25034408974245487,40485,pomcpow,1,28,lane
false,285.0229090853917,0.75,false,8.296,0.5,31.669212120599077,10000.0,5.3663333333333325,29.70046212059907,27.796806247305422,12,0,0.5688000922764596,40486,pomcpow,1,12,lane
false,297.9308581843937,0.75,false,9.164,0.5,33.10342868715485,10000.0,6.312333333333333,30.447178687154853,28.741433242286263,12,0,0.5688000922764596,40487,pomcpow,1,12,lane
false,474.72161717931147,0.75,false,7.9399999999999995,0.5,28.77100710177645,10000.0,6.045090909090909,25.055098010867347,25.055098010867347,22,0,0.34056162628811465,40488,pomcpow,1,22,lane
false,323.81033018684764,0.75,false,7.912,0.5,23.985950384210938,10000.0,4.357777777777778,18.548450384210938,18.548450384210938,18,0,0.41812033521917696,40489,pomcpow,1,18,lane
false,259.5233183902637,0.75,false,8.212,0.5,31.457371926092566,10000.0,5.7709090909090905,30.298281017001656,28.470315177003123,11,0,0.5987369392383786,40490,pomcpow,1,11,lane
false,626.5124625719806,0.75,false,8.34,0.5,33.41399800383896,10000.0,5.82688,31.688998003838968,28.736333319080067,25,0,0.2919890243387723,40491,pomcpow,1,25,lane
false,541.914444100381,0.75,false,8.948,0.5,30.106358005576723,10000.0,5.826499999999999,27.621983005576737,26.65727659463857,24,0,0.30735686772502346,40492,pomcpow,1,24,lane
false,483.40328389830324,0.75,false,8.42,0.5,30.692271993543063,10000.0,5.02,28.13870056497163,27.594835009978294,21,0,0.35848592240854177,40493,pomcpow,1,21,lane
false,266.19460916225296,0.75,false,8.344,0.5,25.351867539262187,10000.0,4.075142857142857,18.976867539262187,18.976867539262187,14,0,0.5133420832795047,40494,pomcpow,1,14,lane
false,260.0530161029815,0.75,false,7.428,0.5,31.5215777094523,10000.0,5.200727272727272,29.44203225490684,28.90628404856138,11,0,0.5987369392383786,40495,pomcpow,1,11,lane
false,789.307286078793,0.75,false,8.544,0.5,36.28999016454221,10000.0,5.445379310344827,33.975334992128424,28.0013084740034,29,1,0.05858392405106122,40496,pomcpow,1,29,lane
false,432.5387908829081,0.75,false,8.251999999999999,0.5,23.068735513755097,10000.0,4.38976,17.848735513755095,17.848735513755095,25,0,0.2919890243387723,40497,pomcpow,1,25,lane
false,349.0707440917647,0.75,false,8.7,0.5,24.49619256784314,10000.0,4.649263157894737,18.59487677836944,18.59487677836944,19,0,0.3972143184582181,40498,pomcpow,1,19,lane
false,419.7096671489262,0.75,false,7.172,0.5,23.3172037304959,10000.0,4.8694999999999995,18.035953730495898,18.035953730495898,24,0,0.30735686772502346,40499,pomcpow,1,24,lane
false,309.22817904401404,0.75,false,8.767999999999999,0.5,22.905791040297338,10000.0,4.343555555555556,18.55162437363066,18.55162437363066,18,0,0.41812033521917696,40500,pomcpow,1,18,lane
false,450.3202282363244,0.75,false,8.684,0.5,30.021348549088295,10000.0,5.1646,28.540098549088306,26.928881653814592,20,0,0.37735360253530714,40501,pomcpow,1,20,lane
false,416.32569066428204,0.75,false,8.767999999999999,0.5,24.134822647204757,10000.0,4.315652173913044,18.852213951552578,18.852213951552578,23,0,0.3235335449737089,40502,pomcpow,1,23,lane
false,354.1180881396032,0.75,false,8.528,0.5,22.48368813584782,10000.0,4.020952380952381,18.41225956441925,18.41225956441925,21,0,0.35848592240854177,40503,pomcpow,1,21,lane
false,224.25285488368195,0.75,false,5.704,0.5,29.900380651157594,10000.0,3.3524,28.475380651157593,28.387831174275085,10,0,0.6302494097246091,40504,pomcpow,1,10,lane
false,481.77512076093814,0.75,false,7.803999999999999,0.5,22.15058026487072,10000.0,3.6179310344827584,18.723856126939687,18.723856126939687,29,0,0.2378268852553321,40505,pomcpow,1,29,lane
false,293.0659455080072,0.75,false,6.592,0.5,30.058045693128943,10000.0,3.606153846153846,29.250353385436632,29.107848777855143,13,0,0.5403600876626365,40506,pomcpow,1,13,lane
false,303.5323659162204,0.75,false,6.928,0.5,28.90784437297337,10000.0,4.658857142857142,26.711415801544803,26.711415801544803,14,0,0.5133420832795047,40507,pomcpow,1,14,lane
false,429.43383367886105,0.75,false,7.728,0.5,22.90313779620592,10000.0,3.93376,18.628137796205927,18.628137796205927,25,0,0.2919890243387723,40508,pomcpow,1,25,lane
false,227.97512936939452,0.75,false,7.324,0.5,30.39668391591927,10000.0,4.786,28.52168391591926,27.733319674328182,10,0,0.6302494097246091,40509,pomcpow,1,10,lane
false,526.0681784885295,0.75,false,8.756,0.5,21.919507437022062,10000.0,3.7217499999999997,18.251538687022077,18.251538687022077,32,0,0.20390682574579033,40510,pomcpow,1,32,lane
false,349.3004944754205,0.75,false,8.256,0.5,29.108374539618378,10000.0,4.48025,27.30368703961838,26.372487944938065,16,1,0.19311118632843466,40511,pomcpow,1,16,lane
false,327.4232414468445,0.75,false,8.256,0.5,24.253573440506997,10000.0,4.293111111111111,19.14940677384034,19.14940677384034,18,0,0.41812033521917696,40512,pomcpow,1,18,lane
false,489.1259555781924,0.75,false,8.251999999999999,0.5,32.60839703854616,10000.0,5.468999999999999,30.05839703854617,26.327904808416722,20,0,0.37735360253530714,40513,pomcpow,1,20,lane
false,546.559795135485,0.75,false,10.068,0.5,22.083224045878183,10000.0,4.59490909090909,18.446860409514535,18.446860409514535,33,0,0.1937114844585008,40514,pomcpow,1,33,lane
false,435.1919526916187,0.75,false,9.564,0.5,22.317536035467626,10000.0,4.068153846153846,18.66849757392916,18.66849757392916,26,0,0.27738957312183365,40515,pomcpow,1,26,lane
false,501.0499719951501,0.75,false,7.8919999999999995,0.5,30.366664969403036,10000.0,5.341090909090909,28.287119514857565,28.287119514857565,22,0,0.34056162628811465,40516,pomcpow,1,22,lane
false,485.0985986757221,0.75,false,9.072,0.5,21.55993771892098,10000.0,3.8637333333333332,18.097437718920993,18.097437718920993,30,0,0.2259355409925655,40517,pomcpow,1,30,lane
false,275.3171943512896,0.75,false,8.468,0.5,33.37178113348965,10000.0,6.226181818181818,32.383144769853274,30.507867662752975,11,0,0.5987369392383786,40518,pomcpow,1,11,lane
false,361.4585046880485,0.75,false,7.648,0.5,30.121542057337376,10000.0,4.40975,29.254354557337386,26.607650291923836,16,0,0.46329123015975293,40519,pomcpow,1,16,lane
false,458.01812269620325,0.75,false,7.608,0.5,29.080515726743062,10000.0,4.713142857142857,26.705515726743066,25.125185856504693,21,0,0.35848592240854177,40520,pomcpow,1,21,lane
false,471.8876415488683,0.75,false,7.4719999999999995,0.5,25.16734088260631,10000.0,5.18384,18.747340882606323,18.747340882606323,25,0,0.2919890243387723,40521,pomcpow,1,25,lane
false,353.32121085641154,0.75,false,8.4,0.5,23.554747390427437,10000.0,4.1259999999999994,19.523497390427444,19.523497390427444,20,0,0.37735360253530714,40522,pomcpow,1,20,lane
false,329.2260661635803,0.75,false,7.604,0.5,25.821652248123947,10000.0,5.041882352941177,17.74812283635923,17.74812283635923,17,0,0.44012666865176525,40523,pomcpow,1,17,lane
false,424.732362421449,0.75,false,9.591999999999999,0.5,22.65239266247728,10000.0,4.728,18.01739266247729,18.01739266247729,25,0,0.2919890243387723,40524,pomcpow,1,25,lane
false,309.4104173936601,0.75,false,8.66,0.5,22.919290177308156,10000.0,3.8464444444444443,18.023456843974813,18.023456843974813,18,0,0.41812033521917696,40525,pomcpow,1,18,lane
false,263.00495546488725,0.75,false,8.164,0.5,31.879388541198455,10000.0,4.326545454545454,29.322570359380265,26.581162760323444,11,1,0.2993684696191893,40526,pomcpow,1,11,lane
false,214.62328711283143,0.75,false,6.704,0.5,28.61643828171086,10000.0,3.284,27.191438281710866,26.518040959041343,10,0,0.6302494097246091,40527,pomcpow,1,10,lane
false,540.4537419025013,0.75,false,8.948,0.5,23.24532223236565,10000.0,5.200258064516129,18.45499965172049,18.45499965172049,31,0,0.2146387639429372,40528,pomcpow,1,31,lane
false,404.54433768609965,0.75,false,8.42,0.5,24.517838647642403,10000.0,4.137272727272727,18.125793193096946,18.125793193096946,22,0,0.34056162628811465,40529,pomcpow,1,22,lane
