crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
false,236.63965104741305,0.75,false,0.25,31.55195347298841,5068.9,29.789453472988406,28.034659495157186,10,0,0.6302494097246091,40433,mlmpc,1,10,lane
false,954.6346984949901,0.75,false,0.25,25.456925293199735,5421.04,17.79192529319976,17.79192529319976,50,0,0.08099471081759278,40434,mlmpc,1,50,lane
false,637.9679579852176,0.75,false,0.25,31.50459051778852,3050.296296296296,28.50459051778852,28.50459051778852,27,0,0.263520094465742,40435,mlmpc,1,27,lane
false,383.3075981461062,0.75,false,0.25,30.063341031067154,3789.470588235294,27.9015763251848,27.9015763251848,17,0,0.44012666865176525,40436,mlmpc,1,17,lane
false,450.14931047445714,0.75,false,0.25,28.580908601552835,3556.5714285714284,26.277337172981397,25.998962806656845,21,0,0.35848592240854177,40437,mlmpc,1,21,lane
false,1013.5949518932932,0.75,false,0.25,30.714998542221007,7770.727272727273,20.700793996766485,20.700793996766485,44,0,0.0,40438,mlmpc,0,,distance
false,246.76531701284262,0.75,false,0.25,29.910947516708195,4192.545454545455,28.820038425799098,27.54927629484572,11,1,0.41496396658212864,40439,mlmpc,1,11,lane
false,560.9661464603603,0.75,false,0.25,29.91819447788588,3632.68,26.393194477885885,26.393194477885885,25,0,0.2919890243387723,40440,mlmpc,1,25,lane
false,356.7172935768506,0.75,false,0.25,31.70820387349783,3701.9333333333334,29.183203873497824,27.88261422799867,15,0,0.48767497911552943,40441,mlmpc,1,15,lane
false,616.7907516359098,0.75,false,0.25,32.89550675391519,2929.8,30.85550675391518,30.25851206556403,25,0,0.2919890243387723,40442,mlmpc,1,25,lane
false,894.13443715355,0.75,false,0.25,23.843584990761336,5150.48,17.78358499076134,17.78358499076134,50,0,0.08099471081759278,40443,mlmpc,1,50,lane
false,431.52987122147437,0.75,false,0.25,30.28279798045434,3441.315789473684,27.97358745413856,27.97358745413856,19,0,0.3972143184582181,40444,mlmpc,1,19,lane
false,606.0684140127976,0.75,false,0.25,33.670467445155424,3238.4166666666665,32.43609244515541,29.499003562122986,24,0,0.30735686772502346,40445,mlmpc,1,24,lane
false,542.960381215776,0.75,false,0.25,27.84412211362954,3535.076923076923,25.810468267475684,25.810468267475684,26,0,0.27738957312183365,40446,mlmpc,1,26,lane
false,311.1721666597931,0.75,false,0.25,24.40566013017985,4814.058823529412,18.29536601253279,18.29536601253279,17,2,0.1328800814110183,40447,mlmpc,1,17,lane
false,1019.7707698475185,0.75,false,0.25,33.16327706821198,8333.926829268292,27.78522828772421,27.78522828772421,41,0,0.0,40448,mlmpc,0,,distance
false,409.2517526613774,0.75,false,0.25,32.098176679323714,2519.0,30.15700020873549,28.22573009913614,17,0,0.44012666865176525,40449,mlmpc,1,17,lane
false,246.10612109901237,0.75,false,0.25,32.81414947986831,3869.7,30.939149479868313,30.531078195903042,10,0,0.6302494097246091,40450,mlmpc,1,10,lane
false,834.1496956607714,0.75,false,0.25,35.87740626497941,3724.8709677419356,32.07901916820522,29.864552975735606,31,0,0.2146387639429372,40451,mlmpc,1,31,lane
false,243.66692904922382,0.75,false,0.25,32.488923873229844,5547.2,31.363923873229837,29.477479383175776,10,0,0.6302494097246091,40452,mlmpc,1,10,lane
false,314.3468931915749,0.75,false,0.25,29.937799351578562,3897.5,26.91101363729284,26.91101363729284,14,1,0.34748697545723917,40453,mlmpc,1,14,lane
false,420.31285551542925,0.75,false,0.25,32.965714158072885,3712.6470588235293,31.487772981602298,29.89963220598875,17,0,0.44012666865176525,40454,mlmpc,1,17,lane
false,855.2530661396859,0.75,false,0.25,33.5393359270465,3652.1470588235293,29.910659456458284,26.422855487016314,34,0,0.18402591023557577,40455,mlmpc,1,34,lane
false,417.66463573385784,0.75,false,0.25,23.203590874103213,4113.416666666667,18.703590874103206,18.703590874103206,24,0,0.30735686772502346,40456,mlmpc,1,24,lane
false,456.62102452705324,0.75,false,0.25,28.991811081082744,3662.285714285714,26.920382509654175,26.920382509654175,21,0,0.35848592240854177,40457,mlmpc,1,21,lane
false,354.22610435406557,0.75,false,0.25,26.238970692893744,4180.222222222223,18.468137359560423,18.468137359560423,18,0,0.41812033521917696,40458,mlmpc,1,18,lane
false,293.14295773361187,0.75,false,0.25,30.06594438293455,3937.6153846153848,27.4120982290884,27.095560615689166,13,0,0.5403600876626365,40459,mlmpc,1,13,lane
false,530.7615691051374,0.75,false,0.25,32.16736782455378,2814.7727272727275,29.798049642735606,26.96766538263541,22,1,0.255421219716086,40460,mlmpc,1,22,lane
false,609.3703475026202,0.75,false,0.25,32.49975186680641,3469.92,25.70475186680641,25.70475186680641,25,0,0.2919890243387723,40461,mlmpc,1,25,lane
false,643.8460682584086,0.75,false,0.25,34.338456973781796,4076.08,31.398456973781812,28.582167794030163,25,0,0.2919890243387723,40462,mlmpc,1,25,lane
false,306.84852304784044,0.75,false,0.25,22.72952022576596,4520.5,17.271186892432624,17.271186892432624,18,0,0.41812033521917696,40463,mlmpc,1,18,lane
false,393.73679599064945,0.75,false,0.25,30.881317332599956,4014.8823529411766,28.829846744364673,28.829846744364673,17,0,0.44012666865176525,40464,mlmpc,1,17,lane
false,988.1890544241644,0.75,false,0.25,28.033732040401826,7247.255319148936,17.310327785082713,17.310327785082713,47,0,0.09446824413773762,40465,mlmpc,1,47,lane
false,341.4357812903968,0.75,false,0.25,32.517693456228265,3852.8571428571427,31.740907741942557,29.39421021228252,14,0,0.5133420832795047,40466,mlmpc,1,14,lane
false,608.1439866710562,0.75,false,0.25,31.186871111336213,4346.038461538462,27.73975572672083,27.33855980782574,26,0,0.27738957312183365,40467,mlmpc,1,26,lane
false,851.5073360468637,0.75,false,0.25,36.623971442875856,3895.3548387096776,33.98687466868229,31.03176767520996,31,0,0.2146387639429372,40468,mlmpc,1,31,lane
false,365.0957365013302,0.75,false,0.25,32.452954355673796,3046.266666666667,30.80295435567379,28.903157753636997,15,0,0.48767497911552943,40469,mlmpc,1,15,lane
false,237.1518779480078,0.75,false,0.25,28.745682175516098,5231.0,26.700227630061555,26.700227630061555,11,0,0.5987369392383786,40470,mlmpc,1,11,lane
false,563.2451166450664,0.75,false,0.25,30.039739554403543,4214.36,26.994739554403544,25.64400144815521,25,0,0.2919890243387723,40471,mlmpc,1,25,lane
false,200.32398313250349,0.75,false,0.25,29.677627130741257,3947.3333333333335,26.760960464074593,26.760960464074593,9,0,0.6634204312890623,40472,mlmpc,1,9,lane
false,576.6648485300334,0.75,false,0.25,28.477276470618932,5280.962962962963,25.630054248396732,25.45313634937298,27,0,0.263520094465742,40473,mlmpc,1,27,lane
false,598.0324124633479,0.75,false,0.25,29.532464813004836,4308.074074074074,25.393575924115943,23.992217909620955,27,1,0.18668087753448612,40474,mlmpc,1,27,lane
false,796.6936851377445,0.75,false,0.25,36.62959471897676,4456.896551724138,33.577870581045715,29.881763317880257,29,0,0.2378268852553321,40475,mlmpc,1,29,lane
false,313.67041266872496,0.75,false,0.25,29.873372635116663,4894.428571428572,28.132301206545236,27.873844209547073,14,0,0.5133420832795047,40476,mlmpc,1,14,lane
false,433.66128486512855,0.75,false,0.25,30.43237086772832,3686.8947368421054,28.794212972991488,26.094388056521417,19,1,0.23965196602706582,40477,mlmpc,1,19,lane
false,852.0121277469074,0.75,false,0.25,34.42473243421848,4338.848484848485,32.23155061603667,29.7991843433913,33,0,0.1937114844585008,40478,mlmpc,1,33,lane
false,949.3253483952246,0.75,false,0.25,36.16477517696094,6551.942857142857,33.74334660553235,30.339149024417033,35,0,0.17482461472379698,40479,mlmpc,1,35,lane
false,797.0274803168187,0.75,false,0.25,35.42344356963638,4143.3,31.9984435696364,28.90834155949825,30,0,0.2259355409925655,40480,mlmpc,1,30,lane
false,718.6199802966382,0.75,false,0.25,33.03999909409831,4060.793103448276,31.57879219754657,27.128356189801636,29,1,0.09562686218621722,40481,mlmpc,1,29,lane
false,502.41297775378376,0.75,false,0.25,33.49419851691892,4695.55,31.18794851691893,29.108329750941312,20,0,0.37735360253530714,40482,mlmpc,1,20,lane
false,381.56739050859835,0.75,false,0.25,29.926854157537125,4688.882352941177,27.941560039890078,27.617841944297314,17,0,0.44012666865176525,40483,mlmpc,1,17,lane
false,703.6266174941567,0.75,false,0.25,30.2635104298562,5217.387096774193,28.58205881695298,28.354191802218214,31,0,0.2146387639429372,40484,mlmpc,1,31,lane
false,620.2321812654387,0.75,false,0.25,30.62874969212043,5870.666666666667,26.33708302545375,24.870040999127426,27,0,0.263520094465742,40485,mlmpc,1,27,lane
false,335.5021559369224,0.75,false,0.25,27.958512994743533,6285.9375,24.72413799474353,24.72413799474353,16,0,0.46329123015975293,40486,mlmpc,1,16,lane
false,312.21644345527443,0.75,false,0.25,23.127143959649956,5755.5,19.252143959649956,19.252143959649956,18,0,0.41812033521917696,40487,mlmpc,1,18,lane
false,491.0433205620332,0.75,false,0.25,28.46627945287149,7013.695652173913,26.65649684417584,25.562874943462358,23,0,0.3235335449737089,40488,mlmpc,1,23,lane
false,746.231345404971,0.75,false,0.25,35.534825971665285,4692.357142857143,33.499111685951014,29.399083812756164,28,0,0.25034408974245487,40489,mlmpc,1,28,lane
false,226.1878363843694,0.75,false,0.25,33.509309093980654,5233.333333333333,31.80097576064732,29.811807059603094,9,1,0.42592043128906226,40490,mlmpc,1,9,lane
false,947.7398897480994,0.75,false,0.25,21.06088643884665,8470.533333333333,17.52338643884665,17.52338643884665,60,0,0.04849452524942309,40491,mlmpc,1,60,lane
false,1019.2140489492522,0.75,false,0.25,33.97380163164174,11948.225,28.09567663164176,28.09567663164176,40,0,0.0,40492,mlmpc,0,,distance
false,144.77733617027485,0.75,false,0.25,32.17274137117219,6105.5,31.110241371172187,29.797563919854785,6,0,0.7737809374999999,40493,mlmpc,1,6,lane
false,629.2571709772923,0.75,false,0.25,33.560382452122255,4795.8,31.02538245212225,30.430985420394055,25,0,0.2919890243387723,40494,mlmpc,1,25,lane
false,502.01809555202453,0.75,false,0.25,31.874164796953938,5762.619047619048,30.963450511239643,28.009889515299484,21,1,0.13286092240854178,40495,mlmpc,1,21,lane
false,616.1798733936953,0.75,false,0.25,24.896156500755364,8363.060606060606,18.418883773482662,18.418883773482662,33,0,0.1937114844585008,40496,mlmpc,1,33,lane
false,520.2515889160338,0.75,false,0.25,23.122292840712614,5400.8,18.672292840712615,18.672292840712615,30,0,0.2259355409925655,40497,mlmpc,1,30,lane
false,575.1164985463344,0.75,false,0.25,34.85554536644451,5474.727272727273,33.08281809371724,28.786132166007988,22,0,0.34056162628811465,40498,mlmpc,1,22,lane
false,868.9509542819164,0.75,false,0.25,35.109129465936014,4975.606060606061,33.29094764775417,29.14186765080122,33,0,0.1937114844585008,40499,mlmpc,1,33,lane
false,693.5998680853997,0.75,false,0.25,29.83225239076988,4287.451612903225,28.138704003673105,27.40905884588019,31,0,0.2146387639429372,40500,mlmpc,1,31,lane
false,716.2659361208734,0.75,false,0.25,31.834041605372153,3373.8,31.359041605372155,31.12038589190941,30,0,0.2259355409925655,40001,baseline,1,30,lane
false,1011.5476450636434,0.75,false,0.25,32.11262365281407,5776.214285714285,25.91619508138554,25.91619508138554,42,0,0.0,40002,baseline,0,,distance
false,457.2463288190371,0.75,false,0.25,32.08746167151138,3853.1052631578946,30.666409039932425,26.750346384832106,19,2,0.17599199406478122,40003,baseline,1,19,lane
false,320.6791904007934,0.75,false,0.25,30.54087527626604,4739.285714285715,26.523018133408897,26.523018133408897,14,0,0.5133420832795047,40004,baseline,1,14,lane
false,486.4524524484434,0.75,false,0.25,22.365629997629583,6223.482758620689,18.09838861831922,18.09838861831922,29,0,0.2378268852553321,40005,baseline,1,29,lane
false,811.0563078078522,0.75,false,0.25,25.74781929548737,5640.761904761905,18.104962152630236,18.104962152630236,42,0,0.12208654873684793,40006,baseline,1,42,lane
false,256.53805067441994,0.75,false,0.25,34.20507342325599,4764.1,33.08007342325599,29.773667457488102,10,0,0.6302494097246091,40007,baseline,1,10,lane
false,459.09579926621393,0.75,false,0.25,21.861704726962568,6991.107142857143,17.281347584105433,17.281347584105433,28,0,0.25034408974245487,40008,baseline,1,28,lane
false,487.3136856379043,0.75,false,0.25,22.40522692588066,6487.068965517241,17.517295891397886,17.517295891397886,29,0,0.2378268852553321,40009,baseline,1,29,lane
false,467.1583439610911,0.75,false,0.25,24.91511167792486,4528.68,17.74511167792484,17.74511167792484,25,0,0.2919890243387723,40010,baseline,1,25,lane
false,366.48678517948525,0.75,false,0.25,22.211320313908196,6802.772727272727,17.898820313908203,17.898820313908203,22,0,0.34056162628811465,40011,baseline,1,22,lane
false,225.63775200351242,0.75,false,0.25,33.42781511163147,5557.222222222223,31.76114844496481,28.93785702636751,9,0,0.6634204312890623,40012,baseline,1,9,lane
false,557.8836389955763,0.75,false,0.25,23.994995225616186,4577.8387096774195,18.34580167722909,18.34580167722909,31,0,0.2146387639429372,40013,baseline,1,31,lane
false,216.03261433302518,0.75,false,0.25,28.80434857773669,4267.4,27.041848577736694,26.759204110206003,10,0,0.6302494097246091,40014,baseline,1,10,lane
false,241.73962764462337,0.75,false,0.25,29.301773047833137,4531.272727272727,26.60859122965131,26.60859122965131,11,0,0.5987369392383786,40015,baseline,1,11,lane
false,437.42777474124557,0.75,false,0.25,34.30806076401926,3884.823529411765,33.161001940489854,29.20164672965296,17,0,0.44012666865176525,40016,baseline,1,17,lane
false,547.197271058365,0.75,false,0.25,22.799886294098542,5869.5625,18.159261294098542,18.159261294098542,32,0,0.20390682574579033,40017,baseline,1,32,lane
false,383.06750478878286,0.75,false,0.25,25.537833652585523,4970.05,17.531583652585525,17.531583652585525,20,0,0.37735360253530714,40018,baseline,1,20,lane
false,621.0445767632295,0.75,false,0.25,23.658841019551602,4715.171428571429,16.898126733837316,16.898126733837316,35,0,0.17482461472379698,40019,baseline,1,35,lane
false,479.46144363842006,0.75,false,0.25,27.794866297879423,4666.04347826087,20.930735863096807,20.930735863096807,23,0,0.3235335449737089,40020,baseline,1,23,lane
false,1011.7957606086032,0.75,false,0.25,32.90392717426352,5489.609756097561,30.681366198653784,30.567633380841524,41,0,0.0,40021,baseline,0,,distance
false,266.2228148458568,0.75,false,0.25,29.580312760650756,4900.0,26.736562760650763,25.681775255868224,12,0,0.5688000922764596,40022,baseline,1,12,lane
false,642.9433424169575,0.75,false,0.25,31.750288514417655,2684.5925925925926,26.80584406997321,26.80584406997321,27,1,0.1976400708493065,40023,baseline,1,27,lane
false,355.5241157758275,0.75,false,0.25,31.602143624518,4303.133333333333,27.077143624517994,25.980186441694315,15,0,0.48767497911552943,40024,baseline,1,15,lane
false,416.95346521715425,0.75,false,0.25,29.25989229594065,5605.894736842105,26.398050190677495,26.398050190677495,19,1,0.2550142953891032,40025,baseline,1,19,lane
false,365.1250630408332,0.75,false,0.25,22.128791699444434,5741.181818181818,17.73106442671716,17.73106442671716,22,0,0.34056162628811465,40026,baseline,1,22,lane
false,193.58912310168913,0.75,false,0.25,28.67987008913913,4492.444444444444,26.888203422472458,26.888203422472458,9,0,0.6634204312890623,40027,baseline,1,9,lane
false,502.86814284235965,0.75,false,0.25,27.937119046797758,5024.458333333333,18.890244046797747,18.890244046797747,24,0,0.30735686772502346,40028,baseline,1,24,lane
false,201.0381841401633,0.75,false,0.25,29.7834346874316,5237.777777777777,27.7834346874316,27.7834346874316,9,1,0.47964745863281233,40029,baseline,1,9,lane
false,421.86363534849835,0.75,false,0.25,31.24915817396284,3860.0,27.93665817396284,27.93665817396284,18,0,0.41812033521917696,40030,baseline,1,18,lane
false,389.72308032133367,0.75,false,0.25,32.47692336011114,5274.8125,31.30504836011115,31.132178259705952,16,0,0.46329123015975293,40031,baseline,1,16,lane
false,519.3109474583254,0.75,false,0.25,24.729092736110733,4391.25,17.5505213075393,17.5505213075393,28,0,0.25034408974245487,40032,baseline,1,28,lane
false,642.5372649551193,0.75,false,0.25,32.9506289720574,3829.076923076923,32.14293666436509,29.100019310724907,26,0,0.27738957312183365,40033,baseline,1,26,lane
false,327.93823534458073,0.75,false,0.25,33.63469080457238,4946.692307692308,32.394306189187766,28.679827817485712,13,0,0.5403600876626365,40034,baseline,1,13,lane
false,671.213619481429,0.75,false,0.25,29.83171642139684,4243.4,25.431716421396843,24.104512662964044,30,0,0.2259355409925655,40035,baseline,1,30,lane
false,552.7287204867208,0.75,false,0.25,32.04224466589686,3922.0434782608695,29.71072292676643,28.91595940591774,23,0,0.3235335449737089,40036,baseline,1,23,lane
false,813.3870199045795,0.75,false,0.25,24.648091512259985,5035.545454545455,17.770250603169103,17.770250603169103,44,0,0.11018311023500525,40037,baseline,1,44,lane
false,441.7137743695384,0.75,false,0.25,25.606595615625412,4836.521739130435,18.840291267799316,18.840291267799316,23,0,0.3235335449737089,40038,baseline,1,23,lane
false,163.16144651975094,0.75,false,0.25,31.078370765666847,6558.142857142857,28.9355136228097,28.9355136228097,7,0,0.7350918906249998,40039,baseline,1,7,lane
false,451.64735387527924,0.75,false,0.25,31.694551149142402,4031.157894736842,30.194551149142406,28.631278901178963,19,0,0.3972143184582181,40040,baseline,1,19,lane
false,964.2471002536059,0.75,false,0.25,25.713256006762826,5197.44,17.920756006762808,17.920756006762808,50,0,0.08099471081759278,40041,baseline,1,50,lane
false,521.8331327337435,0.75,false,0.25,33.132262395793234,4184.809523809524,30.971548110078956,28.97638691136763,21,0,0.35848592240854177,40042,baseline,1,21,lane
false,941.7527646668923,0.75,false,0.25,25.113407057783796,4303.88,16.93090705778382,16.93090705778382,50,0,0.08099471081759278,40043,baseline,1,50,lane
false,606.7263335251462,0.75,false,0.25,32.358737788007794,,31.120201936052254,26.878062402044286,25,1,0.054489024338772285,40044,baseline,1,25,lane
false,145.07845188405872,0.75,false,0.25,32.23965597423527,6833.833333333333,31.23965597423527,30.9428780405426,6,0,0.7737809374999999,40045,baseline,1,6,lane
false,276.93956714105974,0.75,false,0.25,28.40405816831382,4531.461538461538,26.182904322159978,26.182904322159978,13,0,0.5403600876626365,40046,baseline,1,13,lane
false,1009.7246812154266,0.75,false,0.25,33.657489373847554,6319.675,32.03561437384758,27.04016325077647,40,0,0.0,40047,baseline,0,,distance
false,764.0374244545274,0.75,false,0.25,31.834892685605308,3534.75,24.276298935605304,24.217849953740178,32,1,0.15293011930934275,40048,baseline,1,32,lane
false,606.6400638277662,0.75,false,0.25,26.092045756032956,5706.129032258064,18.53156188506523,18.53156188506523,31,0,0.2146387639429372,40049,baseline,1,31,lane
false,423.31786386405076,0.75,false,0.25,21.708608403284654,6006.5,17.338416095592358,17.338416095592358,26,0,0.27738957312183365,40050,baseline,1,26,lane
false,334.63846193129166,0.75,false,0.25,31.870329707742062,3944.0714285714284,28.950686850599197,26.202478752719042,14,0,0.5133420832795047,40051,baseline,1,14,lane
false,185.7574081021253,0.75,false,0.25,30.959568017020885,5742.75,28.381443017020885,28.381443017020885,8,0,0.6983372960937497,40052,baseline,1,8,lane
false,873.9995509650823,0.75,false,0.25,30.66665091105552,3762.842105263158,27.074545647897637,24.08841898324871,38,1,0.10146238293419022,40053,baseline,1,38,lane
false,487.1517580431263,0.75,false,0.25,24.0568769404013,6454.074074074074,18.042988051512395,18.042988051512395,27,0,0.263520094465742,40054,baseline,1,27,lane
false,625.6196908115384,0.75,false,0.25,29.791413848168492,,27.350263490359065,26.226074885897397,28,0,0.25034408974245487,40055,baseline,1,28,lane
false,739.5134797821152,0.75,false,0.25,31.80703138847807,4016.7419354838707,28.15380558202643,27.50678615770517,31,0,0.2146387639429372,40056,baseline,1,31,lane
false,1003.5147431592818,0.75,false,0.25,32.63462579379778,5687.90243902439,27.36633311087094,27.36633311087094,41,0,0.0,40057,baseline,0,,distance
false,1006.0139783343163,0.75,false,0.25,33.533799277810544,6229.675,31.424424277810516,26.2225242329599,40,1,-0.12833552081987618,40058,baseline,0,,distance
false,350.75864788482346,0.75,false,0.25,33.40558551284033,4683.357142857143,32.6020140842689,28.747041626902988,14,0,0.5133420832795047,40059,baseline,1,14,lane
false,924.504472695075,0.75,false,0.25,32.43875342789737,4115.763157894737,28.915727112107916,27.947662337351808,38,1,0.08054286076835701,40060,baseline,1,38,lane
false,1002.3197867316776,0.75,false,0.25,32.59576542216838,5816.780487804878,30.20857030021714,29.273790227366433,41,0,0.0,40061,baseline,0,,distance
false,416.89417108991154,0.75,false,0.25,22.234355791461947,6629.08,17.71935579146195,17.71935579146195,25,0,0.2919890243387723,40062,baseline,1,25,lane
false,712.9093230566407,0.75,false,0.25,23.184043026232217,4401.707317073171,18.08038448964686,18.08038448964686,41,0,0.1285121565651031,40063,baseline,1,41,lane
false,328.96740300830544,0.75,false,0.25,21.931160200553695,7348.3,17.299910200553697,17.299910200553697,20,0,0.37735360253530714,40064,baseline,1,20,lane
false,307.16102435594144,0.75,false,0.25,31.503694805737585,5320.384615384615,29.628694805737588,29.628694805737588,13,0,0.5403600876626365,40065,baseline,1,13,lane
false,158.97070455411506,0.75,false,0.25,30.28013420078382,6915.0,28.565848486498105,27.547012774015492,7,0,0.7350918906249998,40066,baseline,1,7,lane
false,321.7522885856949,0.75,false,0.25,33.000234726737936,4387.2307692307695,32.10600395750716,24.491014379217965,13,1,0.374504979840371,40067,baseline,1,13,lane
false,149.31374759466323,0.75,false,0.25,33.18083279881405,6873.0,32.55583279881405,30.47620141871444,6,0,0.7737809374999999,40068,baseline,1,6,lane
false,716.3421518871447,0.75,false,0.25,29.847589661964363,,19.265558411964378,19.265558411964378,32,0,0.20390682574579033,40069,baseline,1,32,lane
false,281.6129806189763,0.75,false,0.25,25.032264943909002,6979.333333333333,17.082264943909003,17.082264943909003,15,0,0.48767497911552943,40070,baseline,1,15,lane
false,338.34908848303144,0.75,false,0.25,23.74379568301975,4828.315789473684,18.55300620933555,18.55300620933555,19,0,0.3972143184582181,40071,baseline,1,19,lane
false,524.2798107983455,0.75,false,0.25,33.287607034815586,3722.3333333333335,30.341178463387024,28.29315654049681,21,0,0.35848592240854177,40072,baseline,1,21,lane
false,949.887355109461,0.75,false,0.25,33.32938088103372,3977.184210526316,30.724117723138967,24.752126521847757,38,1,0.09891354761236784,40073,baseline,1,38,lane
false,339.10120935628436,0.75,false,0.25,25.118608100465508,5314.0,18.785274767132172,18.785274767132172,18,0,0.41812033521917696,40074,baseline,1,18,lane
false,349.38351852948654,0.75,false,0.25,25.88026063181382,4883.111111111111,21.505260631813805,21.505260631813805,18,1,0.2522652273969114,40075,baseline,1,18,lane
false,587.8478102169564,0.75,false,0.25,26.12656934297584,5905.8,17.476569342975857,17.476569342975857,30,0,0.2259355409925655,40076,baseline,1,30,lane
false,449.4750425146601,0.75,false,0.25,22.196298395785686,5860.148148148148,17.765742840230125,17.765742840230125,27,0,0.263520094465742,40077,baseline,1,27,lane
false,1016.2888287582495,0.75,false,0.25,37.64032699104627,6872.638888888889,32.650743657712965,30.874416115504598,36,0,0.0,40078,baseline,0,,distance
false,1002.918831470912,0.75,false,0.25,32.615246551899574,6661.585365853659,31.389636795802033,26.7685976824244,41,0,0.0,40079,baseline,0,,distance
false,246.23533486273493,0.75,false,0.25,32.83137798169799,5401.0,32.118877981697985,30.74288045092266,10,0,0.6302494097246091,40080,baseline,1,10,lane
false,344.487785998898,0.75,false,0.25,30.62113653323538,3735.133333333333,29.521136533235385,28.574866353950256,15,0,0.48767497911552943,40081,baseline,1,15,lane
false,508.04139223128465,0.75,false,0.25,33.86942614875231,3445.0,31.84442614875232,27.325257238557015,20,1,0.2276693677257125,40082,baseline,1,20,lane
false,445.11685541722557,0.75,false,0.25,31.236270555594775,4342.263157894737,28.927060029278998,28.049053368939347,19,0,0.3972143184582181,40083,baseline,1,19,lane
false,612.2875079051543,0.75,false,0.25,24.01127481980997,5495.294117647059,17.481863055104085,17.481863055104085,34,0,0.18402591023557577,40084,baseline,1,34,lane
false,1003.5809898096023,0.75,false,0.25,32.636780156409834,6076.170731707317,30.414219180800096,30.414219180800096,41,0,0.0,40085,baseline,0,,distance
false,852.185047649158,0.75,false,0.25,32.46419229139649,4214.142857142857,29.95704943425362,29.063533054943775,35,0,0.17482461472379698,40086,baseline,1,35,lane
false,408.10053671136006,0.75,false,0.25,24.733365861294548,5073.772727272727,19.97768404311273,19.602990602514552,22,0,0.34056162628811465,40087,baseline,1,22,lane
false,949.2309064154196,0.75,false,0.25,32.45233868086905,5632.307692307692,31.221569450099835,27.073545155874413,39,1,0.10679680600978098,40088,baseline,1,39,lane
false,699.2214687281394,0.75,false,0.25,32.14811350474204,3317.344827586207,30.867941090948925,29.415614071094296,29,0,0.2378268852553321,40089,baseline,1,29,lane
false,1017.9177283568132,0.75,false,0.25,33.10301555631913,5296.024390243902,31.328625312416705,30.913312698447868,41,0,0.0,40090,baseline,0,,distance
false,249.1481250557219,0.75,false,0.25,25.553653851868912,5431.076923076923,20.59211539033045,20.59211539033045,13,0,0.5403600876626365,40091,baseline,1,13,lane
false,585.2581758657294,0.75,false,0.25,27.869436945987115,5065.821428571428,16.646222660272812,16.646222660272812,28,0,0.25034408974245487,40092,baseline,1,28,lane
false,294.71317944223085,0.75,false,0.25,24.559431620185904,5993.875,18.442244120185904,18.442244120185904,16,0,0.46329123015975293,40093,baseline,1,16,lane
false,329.31569379038604,0.75,false,0.25,24.39375509558415,6190.944444444444,18.372921762250805,18.372921762250805,18,0,0.41812033521917696,40094,baseline,1,18,lane
false,385.2170595055803,0.75,false,0.25,24.458226000354305,6354.285714285715,18.279654571782864,18.279654571782864,21,0,0.35848592240854177,40095,baseline,1,21,lane
false,520.3310108542164,0.75,false,0.25,27.750987245558207,4577.12,21.67598724555822,21.67598724555822,25,0,0.2919890243387723,40096,baseline,1,25,lane
false,438.05797206863286,0.75,false,0.25,30.740910320605813,4609.9473684210525,28.21459453113213,28.21459453113213,19,0,0.3972143184582181,40097,baseline,1,19,lane
false,437.4273654188843,0.75,false,0.25,22.43217258558381,5633.384615384615,17.75909566250688,17.75909566250688,26,0,0.27738957312183365,40098,baseline,1,26,lane
false,1002.2482102164329,0.75,false,0.25,32.593437730615705,5432.951219512195,30.041608462323047,30.041608462323047,41,0,0.0,40099,baseline,0,,distance
false,475.5139270785373,0.75,false,0.25,30.191360449430938,5641.571428571428,28.477074735145216,26.808866686715927,21,0,0.35848592240854177,40100,baseline,1,21,lane
false,278.98161256799926,0.75,false,0.25,28.613498724923,5386.7692307692305,27.05580641723069,25.810774862859322,13,0,0.5403600876626365,40101,baseline,1,13,lane
false,339.10847487172515,0.75,false,0.25,28.25903957264376,3969.5,25.446539572643772,25.278716728687357,16,1,0.3136069953501583,40102,baseline,1,16,lane
false,592.8899756716197,0.75,false,0.25,34.37043337226781,3463.3478260869565,32.16934641574607,28.968905564112735,23,0,0.3235335449737089,40103,baseline,1,23,lane
false,614.203907939337,0.75,false,0.25,32.75754175676464,3719.76,31.392541756764643,27.213570607387656,25,1,0.20236754373663685,40104,baseline,1,25,lane
false,341.67712405618465,0.75,false,0.25,23.977342039030503,6623.894736842105,17.97734203903051,17.97734203903051,19,0,0.3972143184582181,40105,baseline,1,19,lane
false,618.5787141616157,0.75,false,0.25,24.2579887906516,6227.235294117647,18.026371143592776,18.026371143592776,34,0,0.18402591023557577,40106,baseline,1,34,lane
false,608.9870110906314,0.75,false,0.25,33.8326117272573,3746.0416666666665,31.8482367272573,30.164010175699982,24,0,0.30735686772502346,40107,baseline,1,24,lane
false,357.6263958189375,0.75,false,0.25,26.49084413473611,6184.833333333333,20.428344134736122,20.428344134736122,18,0,0.41812033521917696,40108,baseline,1,18,lane
false,293.6685559862885,0.75,false,0.25,32.62983955403205,4713.583333333333,28.94233955403204,28.301394430307337,12,0,0.5688000922764596,40109,baseline,1,12,lane
